,n_estimators,learning_rate,max_depth,num_leaves,R2,MAE,MSE,RMSE,MAPE,MPE
614,300.0,0.05,-1.0,100.0,0.9906970884187063,0.47947717984197985,0.5657966023313515,0.7521619019510757,3.9769406054490686,-0.42379753164255396
615,300.0,0.1,-1.0,100.0,0.9900788330671311,0.5077291232946093,0.6033968781929566,0.7767730717645271,4.193305515368175,-0.3689569595101035
616,300.0,0.001,-1.0,127.0,0.35949586358020635,4.761030085435468,38.95527879284484,6.241300843921242,52.90444237732795,-33.286179221229304
617,300.0,0.01,-1.0,127.0,0.9394058678777713,1.3703914732568827,3.6856169842577002,1.919638582189998,13.385243471194617,-6.5163093932336125
618,300.0,0.05,-1.0,127.0,0.9905516715251463,0.48000106613047616,0.574737167594422,0.7580362334790978,3.9148402132788256,-0.4615085479361678
619,300.0,0.1,-1.0,127.0,0.9897838846320358,0.5110725786458383,0.6213505710119938,0.7882360527371174,4.185195995015389,-0.39641331563671856
620,300.0,0.001,1.0,31.0,0.13990106742963054,5.495766434386678,52.311101967004205,7.232505449884897,60.65670574837922,-38.1474688443534
621,300.0,0.01,1.0,31.0,0.5272074278831604,3.855581416853604,28.755628078592913,5.3622927176804325,38.088917625878025,-22.150475346523727
622,300.0,0.05,1.0,31.0,0.7863903988904611,2.4182519031363823,12.992108966957796,3.6043119417325244,21.255629651268336,-7.127140438801996
623,300.0,0.1,1.0,31.0,0.8467651141135073,2.067147153789586,9.31988889492744,3.0527270929302874,20.206918624922963,-1.4707122511856467
